ads_id,creativity_distribution,creativity_value_count,creativity_average,creativity_disagreement,creativity_majority,creativity_majority_percentage,atypicality_distribution,atypicality_value_count,atypicality_average,atypicality_disagreement,atypicality_majority,atypicality_majority_percentage,originality_distribution,originality_value_count,originality_average,originality_disagreement,originality_majority,originality_majority_percentage
10/173093.png,"[2, 3, 2, 2, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 1, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3]","{1: 1, 2: 11, 3: 13}",2.48,0.3296,3,0.52,"[3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 1, 1, 1, 3, 3, 1, 3]","{1: 5, 2: 5, 3: 15}",2.4,0.6399999999999999,3,0.6,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 2, 2, 3, 1, 3, 2, 3, 1, 3]","{1: 3, 2: 6, 3: 16}",2.52,0.4895999999999999,3,0.64
10/173130.png,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1]","{1: 2, 2: 22, 3: 1}",1.96,0.1184,2,0.88,"[2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]","{1: 16, 2: 8, 3: 1}",1.4,0.32,1,0.64,"[2, 2, 1, 3, 2, 2, 1, 3, 1, 2, 1, 2, 2, 1, 3, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1]","{1: 11, 2: 9, 3: 5}",1.76,0.5824000000000001,1,0.44
10/173193.png,"[2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 1, 3, 2, 2, 2, 2, 2, 3, 2, 2]","{1: 2, 2: 20, 3: 3}",2.04,0.19840000000000002,2,0.8,"[2, 3, 3, 1, 3, 2, 3, 2, 3, 1, 2, 2, 1, 3, 1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2]","{1: 7, 2: 9, 3: 9}",2.08,0.6335999999999998,2,0.36,"[2, 3, 1, 1, 3, 2, 3, 3, 3, 1, 1, 3, 1, 3, 2, 1, 3, 1, 3, 3, 2, 2, 3, 1, 3]","{1: 8, 2: 5, 3: 12}",2.16,0.7744000000000001,3,0.48
10/173241.png,"[2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1]","{1: 4, 2: 20, 3: 1}",1.88,0.18560000000000001,2,0.8,"[2, 2, 1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2]","{1: 14, 2: 8, 3: 3}",1.56,0.4864,1,0.56,"[3, 3, 2, 3, 2, 1, 3, 1, 3, 3, 2, 1, 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 1, 2, 2]","{1: 9, 2: 9, 3: 7}",1.92,0.6335999999999998,1,0.36
10/173437.png,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2]","{2: 22, 3: 3}",2.12,0.10560000000000003,2,0.88,"[2, 3, 3, 1, 2, 3, 3, 3, 3, 3, 1, 2, 3, 3, 1, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3]","{1: 3, 2: 6, 3: 16}",2.52,0.48960000000000004,3,0.64,"[2, 2, 3, 2, 2, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]","{2: 9, 3: 16}",2.64,0.23040000000000002,3,0.64
10/173496.png,"[1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1]","{1: 16, 2: 8, 3: 1}",1.4,0.32,1,0.64,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2]","{1: 19, 2: 6}",1.24,0.1824,1,0.76,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]","{1: 20, 2: 5}",1.2,0.16000000000000003,1,0.8
10/173504.png,"[2, 2, 2, 3, 2, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 1, 1, 2, 2, 3, 1, 1, 2, 2, 3]","{1: 5, 2: 16, 3: 4}",1.96,0.35840000000000005,2,0.64,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]","{1: 22, 2: 3}",1.12,0.1056,1,0.88,"[1, 2, 2, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2]","{1: 17, 2: 6, 3: 2}",1.4,0.4,1,0.68
10/173627.png,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2]","{1: 1, 2: 20, 3: 4}",2.12,0.18560000000000001,2,0.8,"[3, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 3, 1, 1, 3, 2]","{1: 14, 2: 6, 3: 5}",1.64,0.6304,1,0.56,"[3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 1, 1, 3, 1, 3, 1, 1, 2, 1, 3, 3, 2]","{1: 6, 2: 6, 3: 13}",2.28,0.6816,3,0.52
10/173635.png,"[2, 2, 1, 2, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2]","{1: 3, 2: 19, 3: 3}",2.0,0.24,2,0.76,"[1, 2, 2, 1, 1, 3, 2, 3, 2, 1, 1, 2, 3, 1, 1, 3, 1, 3, 2, 2, 1, 1, 3, 1, 2]","{1: 11, 2: 8, 3: 6}",1.8,0.6400000000000001,1,0.44,"[1, 3, 2, 2, 1, 3, 3, 2, 3, 1, 1, 3, 3, 2, 2, 3, 3, 3, 2, 3, 1, 3, 3, 1, 3]","{1: 6, 2: 6, 3: 13}",2.28,0.6816,3,0.52
10/173778.png,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 3, 2]","{1: 16, 2: 8, 3: 1}",1.4,0.32,1,0.64,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2]","{1: 22, 2: 3}",1.12,0.1056,1,0.88,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2]","{1: 21, 2: 4}",1.16,0.13439999999999996,1,0.84
10/173783.png,"[1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2]","{1: 6, 2: 19}",1.76,0.18239999999999998,2,0.76,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1]","{1: 21, 2: 2, 3: 2}",1.24,0.34240000000000004,1,0.84,"[1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2]","{1: 16, 2: 5, 3: 4}",1.52,0.5696,1,0.64
10/173811.png,"[2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 1, 1, 2, 2, 1]","{1: 7, 2: 17, 3: 1}",1.76,0.2624,2,0.68,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1]","{1: 21, 2: 3, 3: 1}",1.2,0.24000000000000005,1,0.84,"[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 2, 2, 3, 1, 1, 1, 1, 1, 1]","{1: 18, 2: 5, 3: 2}",1.36,0.3903999999999999,1,0.72
10/173848.png,"[2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1]","{1: 12, 2: 13}",1.52,0.24960000000000004,2,0.52,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{1: 22, 2: 3}",1.12,0.10560000000000003,1,0.88,"[1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","{1: 21, 2: 3, 3: 1}",1.2,0.24000000000000005,1,0.84
10/173867.png,"[2, 1, 2, 2, 2, 2, 1, 1, 3, 3, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2]","{1: 6, 2: 17, 3: 2}",1.84,0.2944,2,0.68,"[3, 2, 1, 1, 1, 3, 1, 3, 2, 3, 1, 3, 1, 2, 1, 3, 3, 3, 1, 1, 2, 3, 1, 2, 1]","{1: 11, 2: 5, 3: 9}",1.92,0.7935999999999999,1,0.44,"[3, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 3, 1, 3, 1, 3, 3, 2, 1, 3, 2, 3, 2, 3, 1]","{1: 11, 2: 4, 3: 10}",1.96,0.8384000000000001,1,0.44
10/173873.png,"[2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2]","{2: 20, 3: 5}",2.2,0.15999999999999998,2,0.8,"[2, 3, 1, 2, 2, 2, 1, 3, 3, 1, 3, 2, 1, 3, 2, 1, 2, 1, 1, 3, 1, 3, 1, 3, 1]","{1: 10, 2: 7, 3: 8}",1.92,0.7135999999999999,1,0.4,"[3, 3, 2, 1, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3, 1]","{1: 2, 2: 9, 3: 14}",2.48,0.4096,3,0.56
10/173892.png,"[2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2]","{1: 6, 2: 18, 3: 1}",1.8,0.24000000000000005,2,0.72,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]","{1: 21, 2: 4}",1.16,0.13439999999999996,1,0.84,"[1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 3, 3]","{1: 14, 2: 6, 3: 5}",1.64,0.6304,1,0.56
10/173899.png,"[2, 2, 3, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2]","{1: 3, 2: 19, 3: 3}",2.0,0.24,2,0.76,"[1, 3, 3, 2, 1, 2, 1, 2, 1, 2, 3, 3, 2, 3, 3, 3, 3, 1, 1, 3, 3, 2, 3, 1, 3]","{1: 7, 2: 6, 3: 12}",2.2,0.72,3,0.48,"[2, 1, 3, 2, 2, 3, 1, 1, 2, 1, 2, 2, 2, 3, 3, 2, 2, 1, 1, 3, 3, 2, 3, 1, 2]","{1: 7, 2: 11, 3: 7}",2.0,0.56,2,0.44
2/122412.jpg,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 3, 1, 2]","{1: 6, 2: 17, 3: 2}",1.84,0.2944,2,0.68,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 3]","{1: 19, 2: 3, 3: 3}",1.36,0.47039999999999993,1,0.76,"[1, 1, 2, 2, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 3, 1, 3, 1, 2]","{1: 16, 2: 4, 3: 5}",1.56,0.6464,1,0.64
2/124812.jpg,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2]","{1: 7, 2: 18}",1.72,0.20160000000000003,2,0.72,"[2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3]","{1: 17, 2: 5, 3: 3}",1.44,0.4864,1,0.68,"[2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 3, 2, 1, 1, 2]","{1: 17, 2: 6, 3: 2}",1.4,0.4,1,0.68
2/18052.jpg,"[2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2]","{1: 17, 2: 8}",1.32,0.21760000000000002,1,0.68,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1]","{1: 20, 2: 5}",1.2,0.16,1,0.8,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 1, 2, 3, 1, 1, 1]","{1: 18, 2: 3, 3: 4}",1.44,0.5664,1,0.72
2/69422.jpg,"[2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3]","{1: 2, 2: 20, 3: 3}",2.04,0.19840000000000002,2,0.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 2, 1, 3, 1, 2, 1, 3, 1, 3]","{1: 17, 2: 3, 3: 5}",1.52,0.6496,1,0.68,"[2, 3, 2, 3, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 2, 3]","{1: 5, 2: 12, 3: 8}",2.12,0.5056,2,0.48
