HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,unique_id,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
33KGGVH25DXMFL0YXBNI0F8J6DE1XD,3A1PQ49WV1XSFFYDI9AYMDFGGK6H1R,A2Y7FD1D7PUGBL,1/116521.jpg,False,"""Animal rights, animal abuse"" ",I should be using Eshine.,I should buy Seagrams Crown Royal Whisky.,I should go to North Delta Animal Hospital,I should buy Krispy Creme doughnuts because the are delicious!,I should protest seal clubbing in Canada.,e,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,,Venezuela,149,1,1,0,2,1,1,1,1,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,0,e,4,Venezuela,40,1
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,308XBLVES2K6H7U8GBFH6TUVQPYBR9,A34YDGVZKRJ0LZ,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,usa,150,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,1,0,1,1,1,1,0,1,0,d,3,usa,60,0
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,34YB12FSQI4BB8PRRPBEL5RI2SUMG8,AZLZA0Q87TJZO,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,151,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,1,1,2,1,1,1,0,1,0,d,2,United States,50,-2
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,37M28K1J0ATK09632S6C9ROY01BAJ1,A1DMXEJGJY02E1,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,USA,152,-1,-1,-1,-3,1,0,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,1,1,1,1,1,1,0,1,0,d,2,USA,40,-1
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3AWETUDC9M8P66U5W21BEJ07VFHZII,A2R1GDWV4RLIUY,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,USA,153,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,1,1,2,1,1,1,1,1,0,d,3,USA,40,0
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3F1567XTNGLNHD0B5CCLAXP0608Q9M,A3RVHUY67SVXQV,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,USA,154,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,d,3,USA,40,0
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3M23Y66POMNCCADQZ9YELNDZ05XS6G,A2XZLEY2RCF5VM,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,Canada,155,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,1,0,0,1,1,1,0,1,0,d,3,Canada,40,0
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3M23Y66POMNCCADQZ9YELNDZZDTS6R,A2FP41BSPG0Y4A,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,,USA,156,0,1,1,2,1,1,1,1,1,0,-1,0,0,-1,1,1,0,0,1,0,0,1,1,2,1,1,1,1,1,0,d,5,USA,40,2
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3OF2M9AAT04GC1KTW5MNRZFKNN3KZJ,A3I9XLIHPPWPN1,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,157,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,d,2,United States,60,-2
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3QBD8R3Z2LZJZVHJ94OQ4KJK5CO4OI,A41APS6V2Z1FJ,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,,US,158,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,1,1,1,1,1,0,1,0,d,2,US,50,-1
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3UN61F00HG54SRDZF1O437U3HHW5RZ,A2VO8C41JJIQY9,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,India,159,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,0,2,1,1,1,1,1,0,d,2,India,40,0
3H781YYV7CYEI5LQ4PH0IW67ITSTE9,3Y5140Z9DHWVS2SZ9T39NLYTL0KIPU,A3W0SCW5UYEB0F,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,160,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,d,2,United States,60,-1
3INZSNUD9J6Q6KYCAO1ZLENAO7Q9DS,3AQF3RZ55SY38584TPYFEOUK8GK6FR,A3NGN0SM7SBYB9,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,GOOD.,USA,161,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,0,0,1,1,1,1,-2,1,0,d,4,USA,40,-2
3INZSNUD9J6Q6KYCAO1ZLENAO7Q9DS,31N2WW6R9B64BMLMAN0H7LI0YPSF34,A1TTSDPGBHOO9P,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,162,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,5,USA,40,2
3INZSNUD9J6Q6KYCAO1ZLENAO7Q9DS,336YQZE83FUDVB07ATSNH80T9NJ5MH,A2Y7FD1D7PUGBL,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,Venezuela,163,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,d,1,Venezuela,40,-2
3INZSNUD9J6Q6KYCAO1ZLENAO7Q9DS,3ZAK8W07IOUXDCJFMPDXRNLW51TU0V,A16184N1RO5OJV,1/84431.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should use this musical instrument.,I should drink Nesquick,I should drink absolut vodka,I should buy this L'Oreal hair dye.,I should buy this phone.,d,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,USA,164,-1,-1,-1,-3,0,0,0,-2,0,0,-1,-1,-1,-3,0,0,0,-2,0,0,0,0,-1,-1,1,1,0,-2,1,0,d,2,USA,40,-2
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,30JNVC0ORT0GWJIU3O0DNENORVYQHW,A2XZLEY2RCF5VM,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,,Canada,165,1,0,1,2,1,1,1,1,1,0,-1,0,1,0,1,1,1,0,1,0,1,0,1,2,1,1,1,1,1,0,b,5,Canada,40,2
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3AWETUDC9M8P66U5W21BEJ07VJEIZ6,A3I9XLIHPPWPN1,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States,166,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,0,0,-1,1,1,0,0,1,0,b,2,United States,60,-2
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3AZHRG4CUO0DEI6W75HW4EVWT8Q30I,A34YDGVZKRJ0LZ,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,,usa,167,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,1,-1,1,1,1,0,1,0,b,2,usa,60,-1
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3EFE17QCRWLS9ZX7VSPIIE2P81WSHZ,AAGBW25TZVAX7,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,"Having to enter your age and country each time is not useful, you could collect this via qualification, or do some additional work to capture it based on worker id and remember for the next time.",United States,168,0,1,0,1,1,1,1,0,1,0,0,-1,-1,-2,1,1,0,-1,1,0,1,0,1,2,1,1,1,1,1,0,b,3,United States,40,0
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3JC6VJ2SAVZCTARIDQ2I8H5TI0GA5F,A1DMXEJGJY02E1,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,,USA,169,1,0,1,2,1,0,1,1,1,0,0,1,1,2,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0,b,3,USA,40,0
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3JPSL1DZ5CFGJZXOHQY42Y5F8DDNAY,A3W0SCW5UYEB0F,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,United States,170,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,b,3,United States,60,0
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3NQL1CS15BOUNM40ZNYBF1HZWU0YVR,A3RVHUY67SVXQV,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,171,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,5,USA,40,2
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3OUYGIZWRREKL7BJ53E3HHYXZH50P5,A2FP41BSPG0Y4A,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,,USA,172,0,-1,-1,-2,1,1,0,-1,1,0,1,0,1,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,b,2,USA,40,-2
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3PQ8K71NHH09ZG3Z8MTZGSLFAGSAA0,AZLZA0Q87TJZO,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,,United States,173,1,0,0,1,1,1,1,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,b,3,United States,50,0
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3VD82FOHKA4MUZUY2JU8NIV8YBXOCG,A2VO8C41JJIQY9,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,,India,174,0,1,1,2,1,1,1,1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,0,1,2,1,1,1,1,1,0,b,3,India,40,0
3VDI8GSXBY9T4ZPT7MWTR3VWHWMG8O,3WT783CTPVX2B55PYEPMHYV9QLHCBK,A2R1GDWV4RLIUY,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,,USA,175,1,0,0,1,1,1,1,0,1,0,-1,0,0,-1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,b,3,USA,40,0
36QZ6V159STUS15X5PRFC9WO2V9USX,3RSDURM96U2DLBIE4X91FXTDVP1EYK,AFPMG8TLP1TND,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,usa,176,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,b,3,usa,30,-2
36QZ6V159STUS15X5PRFC9WO2V9USX,3PQMUDRV7BM3BG5VWYDPEOXHXZHIIY,A1TTSDPGBHOO9P,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,,USA,177,1,1,0,2,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,1,0,1,2,1,1,1,0,1,0,b,4,USA,40,0
36QZ6V159STUS15X5PRFC9WO2V9USX,3TMSXRD2XQGAC5T2D8WYNGP3V8G1W8,A3NGN0SM7SBYB9,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,,USA,178,0,0,1,1,1,1,1,-2,1,0,1,1,1,3,1,1,1,2,1,0,0,1,1,2,1,1,1,0,1,0,b,4,USA,40,-2
36QZ6V159STUS15X5PRFC9WO2V9USX,3KOPY89HMSIKGO7ITDR2MJASRWR3JD,A2Y7FD1D7PUGBL,1/119501.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy some sugary smoothies,I should buy Prada products.,I should enter this contest.,I should attend this event.,I should smoke these cigarettes,b,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,Venezuela,179,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,b,1,Venezuela,40,-2
3HKIF5DF7HDTI483CE27RZQ7124G9D,31Z0PCVWU4VWVA4A7J8W169HX0BT7N,A2XZLEY2RCF5VM,1/130741.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should buy this,I should drink Mountain Dew.,I should wear J crew clothing,I should shop at Radioshack for a Sprint phone.,i should shop at sephora,e,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,,Canada,180,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,0,-2,1,1,0,-1,1,0,e,3,Canada,40,0
3HKIF5DF7HDTI483CE27RZQ7124G9D,32SVAV9L3ZP9FV4EZ7EPTK793CF3AN,A2R1GDWV4RLIUY,1/130741.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should buy this,I should drink Mountain Dew.,I should wear J crew clothing,I should shop at Radioshack for a Sprint phone.,i should shop at sephora,e,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,USA,181,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,-1,0,0,-1,1,1,0,-1,1,0,e,2,USA,40,-2
3HKIF5DF7HDTI483CE27RZQ7124G9D,39U1BHVTD57EUR3N5756OPX1RZ93TD,A3RVHUY67SVXQV,1/130741.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should buy this,I should drink Mountain Dew.,I should wear J crew clothing,I should shop at Radioshack for a Sprint phone.,i should shop at sephora,e,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,,USA,182,0,0,1,1,1,1,1,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,e,3,USA,40,0
3HKIF5DF7HDTI483CE27RZQ7124G9D,3COPXFW7XVSMYXIN9WOL01D6E85PKH,A41APS6V2Z1FJ,1/130741.jpg,False,"""Beauty products and cosmetics (deodorants, toothpaste, makeup, hair products, laser hair removal, etc.)"" ",I should buy this,I should drink Mountain Dew.,I should wear J crew clothing,I should shop at Radioshack for a Sprint phone.,i should shop at sephora,e,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,US,183,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,-1,-1,1,1,0,0,1,0,e,1,US,50,-2
